transaction_id,fraud_label,amount,product_code_freq,card_network_freq,card_type_freq,email_domain_freq,missing_fields_count,hour,weekday_index,is_weekend,is_night,day_of_year,time_since_midnight_sec,amount_log,amount_cents,is_round_amount,is_zero_cents,customer_tx_count_5m,customer_tx_count_1h,customer_tx_count_24h,customer_amount_mean,customer_amount_std,customer_amount_zscore,customer_amount_ratio,customer_is_new,customer_unique_merchants_24h,customer_unique_devices_24h,card_tx_count_5m,card_tx_count_1h,card_tx_count_24h,card_amount_mean,card_amount_std,card_amount_ratio,card_is_new,device_tx_count_5m,device_tx_count_1h,device_tx_count_24h,device_unique_customers_24h,device_unique_cards_24h,device_is_new,merchant_tx_count_1h,merchant_tx_count_24h,merchant_amount_mean,merchant_amount_std,customer_merchant_tx_count,customer_merchant_is_new,ip_tx_count_5m,ip_tx_count_1h,ip_tx_count_24h,ip_unique_customers_24h,ip_unique_cards_24h,ip_unique_devices_24h,ip_is_new,customer_device_seen_before,customer_card_seen_before,customer_merchant_seen_before,customer_ip_seen_before,card_device_seen_before,card_ip_seen_before,rapid_transaction_flag,transactions_last_15m,amount_sum_last_1h,amount_sum_last_24h
TX_0070001,0,86.67,0.0558,0.0115,0.7425,0.016,0.0,17.0,6.0,1.0,0.0,32.0,64588.0,4.473579765600494,0.67,0.0,0.0,0.0,0.0,1.0,101.86666666666667,15.997873469794527,-0.9499173247110704,0.8508179793045176,0.0,1.0,1.0,0.0,0.0,1.0,101.86666666666667,15.997873469794527,0.8508179793045176,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,89.4695744680851,120.37460453451217,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,86.74
TX_0070002,0,84.57,0.7432,0.3205,0.7425,0.0475,0.0,17.0,6.0,1.0,0.0,32.0,64591.0,4.449334754429963,0.57,0.0,0.0,0.0,0.0,0.0,50.59111111111111,15.685846730550475,2.1662118603129965,1.6716371992283492,0.0,0.0,0.0,0.0,0.0,0.0,50.59111111111111,15.685846730550475,1.6716371992283492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,349.79694736842106,380.65334838952236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
TX_0070003,0,3.5,0.0558,0.6512,0.7425,0.0105,0.0,17.0,6.0,1.0,0.0,32.0,64608.0,1.5040773967762742,0.5,0.0,0.0,0.0,0.0,1.0,407.80888888888893,1046.52839229356,-0.38633341245475045,0.008582451264639043,0.0,1.0,1.0,0.0,0.0,1.0,407.80888888888893,1046.52839229356,0.008582451264639043,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,104.08462686567164,334.7455639795175,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,31.96
TX_0070004,0,88.4,0.0197,0.3205,0.7425,0.0765,0.0,17.0,6.0,1.0,0.0,32.0,64612.0,4.493120682179469,0.4,0.0,0.0,0.0,0.0,0.0,98.478,54.592186034266845,-0.1846051401499612,0.8976623309102205,0.0,0.0,0.0,0.0,0.0,0.0,98.478,54.592186034266845,0.8976623309102205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,74.60342857142857,33.47402369794543,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
TX_0070005,0,130.75,0.1165,0.6512,0.7425,0.0765,0.0,17.0,6.0,1.0,0.0,32.0,64675.0,4.880906187421472,0.75,0.0,0.0,0.0,0.0,0.0,81.7,9.656096519815861,5.079687128486168,1.6003670011790696,0.0,0.0,0.0,0.0,0.0,0.0,81.7,9.656096519815861,1.6003670011790696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,242.96274193548388,568.6621980469979,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
TX_0070006,0,70.03,0.0197,0.0168,0.2575,0.0105,0.0,17.0,6.0,1.0,0.0,32.0,64675.0,4.2631023230097185,0.03,0.0,0.0,0.0,0.0,0.0,79.01,31.18175855635257,-0.28798879652291354,0.8863433886415151,0.0,0.0,0.0,0.0,0.0,0.0,79.01,31.18175855635257,0.8863433886415151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,106.09431818181817,239.8648765204516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
TX_0070007,0,71.79,0.0558,0.3205,0.7425,0.016,0.0,17.0,6.0,1.0,0.0,32.0,64683.0,4.287578583130166,0.79,0.0,0.0,0.0,0.0,0.0,264.91333333333336,536.9136719560541,-0.359691585116172,0.27099427721037284,0.0,0.0,0.0,0.0,0.0,0.0,264.91333333333336,536.9136719560541,0.27099427721037284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,265.19741379310346,481.1967849684796,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
TX_0070008,0,41.33,0.1165,0.3205,0.7425,0.016,0.0,18.0,6.0,1.0,0.0,32.0,64864.0,3.745496054532832,0.33,0.0,0.0,0.0,5.0,5.0,272.0106666666667,359.7112251879585,-0.6412940272664267,0.15194256529366867,0.0,1.0,1.0,0.0,5.0,5.0,272.0106666666667,359.7112251879585,0.15194256529366867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,371.47495049504954,446.3746949861825,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3712.6099999999997,3712.6099999999997
TX_0070009,0,67.94,0.1165,0.0115,0.7425,0.169,0.0,18.0,6.0,1.0,0.0,32.0,64955.0,4.233236561088719,0.94,0.0,0.0,0.0,0.0,1.0,77.62888888888888,16.699792044243775,-0.5801798646007621,0.8751895360160046,0.0,1.0,1.0,0.0,0.0,1.0,77.62888888888888,16.699792044243775,0.8751895360160046,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,161.38904761904763,364.3586614413701,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,92.51
TX_0070010,0,118.17,0.0558,0.0168,0.7425,0.0105,0.0,18.0,6.0,1.0,0.0,32.0,64969.0,4.7805510451027144,0.17,0.0,0.0,0.0,0.0,1.0,107.865,31.41911480293485,0.32798494753225654,1.0955359852096616,0.0,1.0,1.0,0.0,0.0,1.0,107.865,31.41911480293485,1.0955359852096616,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,225.97140845070422,580.3395126562804,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,86.68
